sample,raw,filtered
5536,428.0,128.0
5537,712.0,87.0
5538,1043.0,36.0
5539,990.0,3.0
5540,631.0,-33.0
5541,471.0,-92.0
5542,753.0,-150.0
5543,1090.0,-152.0
5544,1060.0,-85.0
5545,707.0,-1.0
5546,525.0,39.0
5547,779.0,34.0
5548,1111.0,22.0
5549,1087.0,26.0
5550,709.0,16.0
5551,553.0,-42.0
5552,814.0,-133.0
5553,1186.0,-200.0
5554,793.0,-186.0
5555,600.0,-166.0
5556,850.0,-148.0
5557,1188.0,-94.0
5558,1133.0,5.0
5559,759.0,105.0
5560,528.0,146.0
5561,749.0,121.0
5562,1067.0,75.0
5563,1075.0,43.0
5564,751.0,12.0
5565,548.0,-44.0
5566,756.0,-107.0
5567,1080.0,-118.0
5568,1072.0,-45.0
5569,723.0,74.0
5570,514.0,177.0
5571,705.0,238.0
5572,1085.0,281.0
5573,1083.0,314.0
5574,736.0,298.0
5575,510.0,191.0
5576,723.0,14.0
5577,1078.0,-149.0
5578,1096.0,-235.0
5579,755.0,-243.0
5580,520.0,-217.0
5581,785.0,-179.0
5582,1217.0,-117.0
5583,1350.0,-29.0
5584,1147.0,43.0
5585,1018.0,53.0
5586,1221.0,6.0
5587,1508.0,-38.0
5588,1463.0,-33.0
5589,1055.0,3.0
5590,746.0,14.0
5591,828.0,-30.0
5592,1144.0,-116.0
5593,1192.0,-229.0
5594,864.0,-390.0
5595,576.0,-613.0
5596,732.0,-832.0
5597,1113.0,-910.0
5598,1147.0,-736.0
5599,796.0,-306.0
5600,507.0,284.0
5601,644.0,904.0
5602,985.0,1434.0
5603,1047.0,1761.0
5604,676.0,1783.0
5605,376.0,1460.0
5606,563.0,874.0
5607,999.0,203.0
5608,1111.0,-370.0
5609,814.0,-754.0
5610,499.0,-945.0
5611,577.0,-966.0
5612,888.0,-826.0
5613,940.0,-549.0
5614,648.0,-214.0
5615,148.0,66.0
5616,57.0,221.0
5617,337.0,251.0
5618,432.0,190.0
5619,95.0,62.0
5620,-27.0,-116.0
5621,-20.0,-284.0
5622,244.0,-344.0
5623,368.0,-231.0
5624,161.0,37.0
5625,-27.0,381.0
5626,51.0,724.0
5627,408.0,1024.0
5628,526.0,1233.0
5629,153.0,1260.0
5630,-20.0,1030.0
5631,-25.0,556.0
5632,149.0,-43.0
5633,279.0,-618.0
5634,74.0,-1071.0
5635,-24.0,-1368.0
5636,-20.0,-1496.0
5637,-22.0,-1429.0
5638,-20.0,-1176.0
5639,-22.0,-807.0
5640,-25.0,-411.0
5641,-22.0,-33.0
5642,-15.0,329.0
5643,-20.0,656.0
5644,-23.0,866.0
5645,-20.0,875.0
5646,-27.0,695.0
5647,-23.0,431.0
5648,-23.0,185.0
5649,-21.0,-14.0
5650,-29.0,-185.0
5651,-21.0,-325.0
5652,-20.0,-416.0
5653,-24.0,-455.0
5654,-23.0,-472.0
5655,-22.0,-478.0
5656,-27.0,-446.0
5657,-19.0,-344.0
5658,311.0,-189.0
5659,819.0,-44.0
5660,1180.0,67.0
5661,1193.0,60.0
5662,1171.0,49.0
5663,1156.0,49.0
5664,1148.0,66.0
5665,1140.0,90.0
5666,1139.0,60.0
5667,1128.0,-116.0
5668,1015.0,-511.0
5669,878.0,-1110.0
5670,947.0,-1780.0
5671,1210.0,-2302.0
5672,1142.0,-2436.0
5673,751.0,-2019.0
5674,220.0,-1050.0
5675,-13.0,275.0
5676,-10.0,1640.0
5677,-23.0,2728.0
5678,475.0,3336.0
5679,1598.0,3384.0
5680,2232.0,2913.0
5681,2223.0,2089.0
5682,2228.0,243.0
5683,2226.0,709.0
5684,2223.0,1208.0
5685,2230.0,1279.0
5686,2231.0,525.0
5687,2228.0,-1132.0
5688,2230.0,-3341.0
5689,2225.0,-5410.0
5690,2229.0,-6577.0
5691,2219.0,-6303.0
5692,1722.0,-4490.0
5693,-23.0,-1565.0
5694,-21.0,1655.0
5695,-25.0,4311.0
5696,-23.0,5834.0
5697,-29.0,6099.0
5698,-16.0,5322.0
5699,-19.0,3892.0
5700,-23.0,2266.0
5701,-25.0,917.0
5702,-18.0,233.0
5703,-23.0,1214.0
5704,227.0,2425.0
5705,745.0,3510.0
5706,1028.0,3934.0
5707,1102.0,3313.0
5708,1121.0,1609.0
5709,1150.0,-774.0
5710,1148.0,-3143.0
5711,1128.0,-4827.0
5712,1152.0,-5467.0
5713,1180.0,-5097.0
5714,1229.0,-4064.0
5715,1491.0,-2860.0
5716,2230.0,-1914.0
5717,2229.0,-1400.0
5718,2229.0,-1192.0
5719,2229.0,-993.0
5720,2217.0,-555.0
5721,1724.0,178.0
5722,1249.0,1081.0
5723,1083.0,1915.0
5724,1135.0,2411.0
5725,1147.0,2363.0
5726,1108.0,584.0
5727,1133.0,-730.0
5728,1183.0,-1829.0
5729,1204.0,-2306.0
5730,1178.0,-1909.0
5731,1152.0,-672.0
5732,1142.0,1073.0
5733,1173.0,2813.0
5734,1788.0,4033.0
5735,2232.0,4376.0
5736,2226.0,3729.0
5737,2225.0,2257.0
5738,2231.0,372.0
5739,2230.0,-1404.0
5740,2240.0,-2647.0
5741,2232.0,-3165.0
5742,2240.0,-3028.0
5743,2229.0,-2500.0
5744,2231.0,-1902.0
5745,2233.0,-1486.0
5746,2228.0,-1344.0
5747,2231.0,-1382.0
5748,2233.0,-527.0
5749,2234.0,361.0
5750,2226.0,1326.0
5751,2232.0,2109.0
5752,2223.0,2519.0
5753,2176.0,2486.0
5754,1708.0,2064.0
5755,1282.0,1401.0
5756,1107.0,686.0
5757,1097.0,79.0
5758,1144.0,-344.0
5759,1209.0,-600.0
5760,1203.0,-741.0
5761,1164.0,-799.0
5762,1119.0,-748.0
5763,1168.0,-524.0
5764,1055.0,-70.0
5765,763.0,602.0
5766,664.0,1388.0
5767,551.0,2097.0
5768,625.0,2498.0
5769,915.0,2405.0
5770,1120.0,1749.0
5771,944.0,634.0
5772,630.0,-663.0
5773,355.0,-1780.0
5774,439.0,-2398.0
5775,502.0,-2357.0
5776,130.0,-1711.0
5777,-24.0,-713.0
5778,-24.0,262.0
5779,-24.0,873.0
5780,-25.0,963.0
5781,-23.0,623.0
5782,-23.0,-290.0
5783,-20.0,-384.0
5784,-23.0,-118.0
5785,-25.0,410.0
5786,-23.0,988.0
5787,-21.0,1384.0
5788,-24.0,1443.0
5789,-30.0,1143.0
5790,2232.0,569.0
5791,2227.0,206.0
5792,1692.0,-3575.0
5793,1280.0,-4682.0
5794,1102.0,-4917.0
5795,1080.0,-3988.0
5796,1103.0,-1968.0
5797,1118.0,660.0
5798,1130.0,3165.0
5799,1135.0,4881.0
5800,1135.0,5495.0
5801,1113.0,5098.0
5802,1027.0,4067.0
5803,718.0,2879.0
5804,662.0,1916.0
5805,860.0,1303.0
5806,1309.0,884.0
5807,1646.0,374.0
5808,1533.0,-411.0
5809,1474.0,-1428.0
5810,1227.0,-2431.0
5811,674.0,-3119.0
5812,-19.0,-3269.0
5813,-21.0,-2834.0
5814,-25.0,-980.0
5815,-18.0,-229.0
5816,-24.0,34.0
5817,-27.0,-212.0
5818,-19.0,-718.0
5819,146.0,-1043.0
5820,671.0,-771.0
5821,1036.0,247.0
5822,1167.0,1799.0
5823,1183.0,3387.0
5824,1191.0,4444.0
5825,1155.0,3617.0
5826,1141.0,1868.0
5827,1147.0,-219.0
5828,1163.0,-2143.0
5829,1180.0,-3565.0
5830,1264.0,-4383.0
5831,1497.0,-4647.0
5832,2094.0,-4436.0
5833,2232.0,-3790.0
5834,2231.0,-2723.0
5835,2228.0,-1288.0
5836,2231.0,1955.0
5837,2228.0,3168.0
5838,2230.0,3735.0
5839,2230.0,3527.0
5840,2208.0,2588.0
5841,-16.0,1133.0
5842,-20.0,-499.0
5843,-20.0,-1946.0
5844,-23.0,-2912.0
5845,-22.0,-3226.0
5846,-21.0,-2870.0
5847,-27.0,-1995.0
5848,-25.0,-855.0
5849,-24.0,343.0
5850,-24.0,1544.0
5851,-25.0,2754.0
5852,-33.0,3926.0
5853,-21.0,4892.0
5854,-22.0,5385.0
5855,-19.0,5112.0
5856,-25.0,3875.0
5857,-26.0,1719.0
5858,872.0,-5271.0
5859,1132.0,-5865.0
5860,1208.0,-5312.0
5861,1192.0,-3913.0
5862,1164.0,-2133.0
5863,1140.0,-438.0
5864,1133.0,868.0
5865,1160.0,1699.0
5866,668.0,2091.0
5867,-20.0,2060.0
5868,-20.0,1584.0
5869,-23.0,691.0
5870,-21.0,-427.0
5871,-24.0,-1444.0
5872,-20.0,-2024.0
5873,-21.0,-1966.0
5874,-23.0,-1255.0
5875,-23.0,-43.0
5876,-21.0,1412.0
5877,-16.0,2807.0
5878,-25.0,3858.0
5879,-19.0,4358.0
5880,-20.0,3361.0
5881,-21.0,1986.0
5882,-26.0,301.0
5883,-25.0,-1372.0
5884,-26.0,-2708.0
5885,-29.0,-3467.0
5886,-20.0,-3560.0
5887,-33.0,-3054.0
5888,-23.0,-2144.0
5889,-31.0,-1099.0
5890,-22.0,-173.0
5891,-18.0,488.0
5892,-21.0,872.0
5893,-27.0,1039.0
5894,-27.0,1052.0
5895,-22.0,942.0
5896,-16.0,734.0
5897,-22.0,471.0
5898,-22.0,211.0
5899,-16.0,0.0
5900,-25.0,-138.0
5901,-30.0,-208.0
5902,-24.0,-226.0
5903,1613.0,-212.0
5904,2226.0,-184.0
5905,2229.0,-156.0
5906,2229.0,-133.0
5907,2232.0,-119.0
5908,2230.0,-106.0
5909,2234.0,-59.0
5910,2229.0,40.0
5911,2226.0,111.0
5912,2233.0,-56.0
5913,2233.0,-669.0
5914,2234.0,-4863.0
5915,2231.0,-4415.0
5916,2232.0,-2857.0
5917,2240.0,-484.0
5918,2229.0,2081.0
5919,2238.0,4146.0
5920,2234.0,5244.0
5921,2229.0,5257.0
5922,2240.0,4363.0
5923,2232.0,2939.0
5924,2227.0,1427.0
5925,2224.0,177.0
5926,2230.0,-666.0
5927,2229.0,-1385.0
5928,2240.0,-1199.0
5929,2234.0,-844.0
5930,2231.0,-405.0
5931,2229.0,10.0
5932,2223.0,323.0
5933,2232.0,505.0
5934,2233.0,568.0
5935,2233.0,549.0
5936,2230.0,485.0
5937,2232.0,407.0
5938,2228.0,334.0
5939,2230.0,276.0
5940,2236.0,237.0
5941,2231.0,217.0
5942,2232.0,210.0
5943,2230.0,212.0
5944,2228.0,216.0
5945,2232.0,218.0
5946,2230.0,213.0
5947,2231.0,202.0
5948,2228.0,185.0
5949,2227.0,167.0
5950,2215.0,151.0
5951,2215.0,136.0
5952,2238.0,124.0
5953,2234.0,112.0
5954,2231.0,102.0
5955,2225.0,90.0
5956,2229.0,79.0
5957,2233.0,67.0
5958,2226.0,56.0
5959,2229.0,48.0
5960,2221.0,41.0
5961,2226.0,33.0
5962,1991.0,21.0
5963,1452.0,3.0
5964,1087.0,-17.0
5965,1040.0,-40.0
5966,1077.0,-60.0
5967,1117.0,-76.0
5968,1152.0,-90.0
5969,1888.0,-115.0
5970,2230.0,-150.0
5971,2229.0,-149.0
5972,336.0,-18.0
5973,926.0,323.0
5974,2229.0,876.0
5975,2223.0,1533.0
5976,1686.0,2089.0
5977,1022.0,2261.0
5978,1017.0,1758.0
5979,1290.0,483.0
5980,1642.0,-1267.0
5981,1569.0,-2894.0
5982,1655.0,-3856.0
5983,2225.0,-1998.0
5984,2237.0,-601.0
5985,2234.0,579.0
5986,2223.0,1300.0
5987,2232.0,1573.0
5988,2228.0,1578.0
5989,2232.0,1391.0
5990,704.0,84.0
5991,682.0,1246.0
5992,546.0,1847.0
5993,563.0,1941.0
5994,772.0,1840.0
5995,925.0,1824.0
5996,972.0,1982.0
5997,993.0,2235.0
5998,1044.0,2412.0
5999,1053.0,2312.0
6000,2228.0,1788.0
6001,640.0,836.0
6002,-18.0,-380.0
6003,-26.0,-1602.0
6004,-26.0,-3294.0
6005,-22.0,-3048.0
6006,-27.0,-2612.0
6007,-23.0,-2142.0
6008,-24.0,-1608.0
6009,-25.0,-848.0
6010,-26.0,246.0
6011,-23.0,1614.0
6012,-27.0,3013.0
6013,-20.0,4085.0
6014,-23.0,4460.0
6015,-25.0,3900.0
6016,-20.0,2442.0
6017,-23.0,458.0
6018,377.0,-1491.0
6019,335.0,-2935.0
6020,493.0,-3639.0
6021,529.0,-3583.0
6022,500.0,-2922.0
6023,429.0,-1949.0
6024,1243.0,-447.0
6025,1182.0,-270.0
6026,1160.0,-100.0
6027,1151.0,212.0
6028,1158.0,771.0
6029,1159.0,1500.0
6030,1184.0,2095.0
6031,1165.0,2158.0
6032,1173.0,1422.0
6033,1161.0,-64.0
6034,1158.0,-1893.0
6035,1156.0,-3422.0
6036,1143.0,-4060.0
6037,1139.0,-3536.0
6038,1910.0,1696.0
6039,2077.0,2770.0
6040,2065.0,3005.0
6041,2016.0,2565.0
6042,2159.0,1791.0
6043,2232.0,1026.0
6044,2240.0,473.0
6045,2225.0,137.0
6046,2226.0,-117.0
6047,2229.0,-437.0
6048,2229.0,-865.0
6049,2230.0,-1323.0
6050,2225.0,-1681.0
6051,2227.0,-1821.0
6052,2031.0,-1660.0
6053,2078.0,-1165.0
6054,2227.0,-387.0
6055,2171.0,524.0
6056,1732.0,1368.0
6057,1335.0,1970.0
6058,1139.0,2243.0
6059,1111.0,2196.0
6060,1136.0,1913.0
6061,1139.0,1516.0
6062,1143.0,1111.0
6063,1153.0,749.0
6064,1156.0,447.0
6065,1138.0,238.0
6066,1124.0,199.0
6067,1117.0,401.0
6068,1115.0,837.0
6069,1124.0,1388.0
6070,1120.0,1848.0
6071,1124.0,1995.0
6072,-19.0,-1031.0
6073,-22.0,-1709.0
6074,-21.0,-1958.0
6075,-28.0,-1786.0
6076,-24.0,-1319.0
6077,-22.0,-720.0
6078,-23.0,-85.0
6079,1199.0,-1015.0
6080,1190.0,-2209.0
6081,1155.0,-2894.0
6082,1132.0,-2983.0
6083,1115.0,-2551.0
6084,1116.0,-1810.0
6085,1125.0,-1066.0
6086,1125.0,-612.0
6087,2058.0,1491.0
6088,1538.0,2118.0
6089,1193.0,2013.0
6090,1080.0,1185.0
6091,1075.0,-96.0
6092,1102.0,-1396.0
6093,1132.0,-2270.0
6094,1137.0,-2434.0
6095,1138.0,-1860.0
6096,1130.0,-747.0
6097,1109.0,598.0
6098,1106.0,1897.0
6099,540.0,2959.0
6100,-21.0,3654.0
6101,-23.0,2727.0
6102,-21.0,1474.0
6103,-24.0,-16.0
6104,-23.0,-1489.0
6105,431.0,-2624.0
6106,892.0,-3103.0
6107,1123.0,-2745.0
6108,1202.0,-1626.0
6109,1210.0,-68.0
6110,1194.0,1469.0
6111,1166.0,2556.0
6112,1145.0,2923.0
6113,1129.0,2503.0
6114,1135.0,1407.0
6115,1149.0,-122.0
6116,1127.0,-1769.0
6117,1126.0,-3216.0
6118,1146.0,-4195.0
6119,817.0,-4506.0
6120,468.0,-4060.0
6121,1151.0,-2921.0
6122,1770.0,-1312.0
6123,657.0,3407.0
6124,-25.0,3163.0
6125,-21.0,2493.0
6126,-22.0,1684.0
6127,-28.0,933.0
6128,-26.0,250.0
6129,-22.0,-494.0
6130,-21.0,-1407.0
6131,918.0,-2378.0
6132,2235.0,-3033.0
6133,2225.0,-2910.0
6134,2229.0,-1732.0
6135,2232.0,376.0
6136,2232.0,5850.0
6137,2234.0,5285.0
6138,1940.0,3246.0
6139,1428.0,161.0
6140,1666.0,-3238.0
6141,2224.0,-6164.0
6142,2228.0,-7996.0
6143,2223.0,-8400.0
6144,2226.0,-7351.0
6145,2231.0,-5102.0
6146,2228.0,-2098.0
6147,2230.0,1109.0
6148,2228.0,3949.0
6149,2240.0,5922.0
6150,2228.0,6696.0
6151,2228.0,6188.0
6152,2131.0,4601.0
6153,1630.0,2391.0
6154,1229.0,116.0
6155,1076.0,-1746.0
6156,1062.0,-2911.0
6157,1082.0,-3293.0
6158,1129.0,-1173.0
6159,1119.0,-188.0
6160,1123.0,632.0
6161,1128.0,1265.0
6162,1129.0,1776.0
6163,1134.0,2233.0
6164,1126.0,2607.0
6165,1132.0,2745.0
6166,1304.0,2454.0
6167,2229.0,1656.0
6168,2231.0,476.0
6169,2231.0,-786.0
6170,2227.0,-1797.0
6171,2143.0,-2328.0
6172,1642.0,-2311.0
6173,1252.0,-1821.0
6174,1071.0,-1052.0
6175,1051.0,-289.0
6176,1080.0,182.0
6177,1117.0,207.0
6178,1109.0,-180.0
6179,1104.0,-783.0
6180,1080.0,-928.0
6181,1050.0,237.0
6182,1033.0,1817.0
6183,973.0,3349.0
6184,-22.0,4336.0
6185,-27.0,4446.0
6186,-20.0,3611.0
6187,-22.0,2050.0
6188,-16.0,207.0
6189,288.0,-1418.0
6190,1054.0,-2474.0
6191,1232.0,-2852.0
6192,1140.0,-2606.0
6193,1088.0,-1850.0
6194,1116.0,-734.0
6195,1135.0,551.0
6196,1114.0,1781.0
6197,1070.0,2698.0
6198,1092.0,3026.0
6199,1103.0,2536.0
6200,1074.0,1198.0
6201,1070.0,-717.0
6202,2133.0,-4617.0
6203,1875.0,-4028.0
6204,1488.0,-2545.0
6205,1227.0,-624.0
6206,1177.0,1167.0
6207,1292.0,2395.0
6208,1493.0,2910.0
6209,1578.0,2790.0
6210,737.0,717.0
6211,857.0,220.0
6212,911.0,-22.0
6213,563.0,126.0
6214,511.0,157.0
6215,694.0,61.0
6216,890.0,-49.0
6217,995.0,-34.0
6218,1073.0,154.0
6219,1110.0,407.0
6220,1106.0,518.0
6221,1100.0,346.0
6222,1097.0,-72.0
6223,1124.0,-537.0
6224,1197.0,-816.0
6225,1055.0,-793.0
6226,-29.0,-542.0
6227,-25.0,-252.0
6228,-16.0,-108.0
6229,359.0,-195.0
6230,2226.0,-458.0
6231,2231.0,-734.0
6232,2234.0,-850.0
6233,2221.0,-713.0
6234,2229.0,1136.0
6235,2229.0,1991.0
6236,2048.0,2613.0
6237,1228.0,2636.0
6238,948.0,1779.0
6239,959.0,19.0
6240,1055.0,-2328.0
6241,1140.0,-4631.0
6242,1174.0,-6121.0
6243,1170.0,-6226.0
6244,1146.0,-4833.0
6245,1145.0,-2328.0
6246,1154.0,599.0
6247,1169.0,3234.0
6248,1158.0,5058.0
6249,1186.0,5834.0
6250,2116.0,5588.0
6251,2227.0,4534.0
6252,2233.0,2963.0
6253,2226.0,1138.0
6254,2232.0,-701.0
6255,2223.0,-2284.0
6256,2222.0,-3551.0
6257,2159.0,-3072.0
6258,1812.0,-2187.0
6259,1501.0,-1329.0
6260,1399.0,-832.0
6261,1405.0,-780.0
6262,1326.0,-994.0
6263,1191.0,-1153.0
6264,1172.0,-987.0
6265,1370.0,-420.0
6266,1656.0,418.0
6267,1149.0,2013.0
6268,414.0,2472.0
6269,197.0,2656.0
6270,262.0,2584.0
6271,263.0,2294.0
6272,307.0,1817.0
6273,70.0,1151.0
6274,259.0,283.0
6275,794.0,-707.0
6276,1410.0,-1587.0
6277,1575.0,-2034.0
6278,1510.0,-1806.0
6279,1395.0,-884.0
6280,1472.0,496.0
6281,1451.0,1931.0
6282,1368.0,2966.0
6283,1248.0,3244.0
6284,1184.0,2621.0
6285,1192.0,1222.0
6286,1305.0,-601.0
6287,2229.0,-2394.0
6288,2226.0,-3725.0
6289,2230.0,-2755.0
6290,2227.0,-1058.0
6291,2222.0,756.0
6292,2218.0,2294.0
6293,1804.0,3233.0
6294,1346.0,3358.0
6295,1128.0,2618.0
6296,1073.0,1186.0
6297,1097.0,-547.0
6298,1121.0,-2093.0
6299,1142.0,-3040.0
6300,1146.0,-3205.0
6301,1139.0,-2634.0
6302,1128.0,-1519.0
6303,1110.0,-121.0
6304,1113.0,1290.0
6305,950.0,2474.0
6306,488.0,3232.0
6307,-20.0,3435.0
6308,-23.0,3051.0
6309,-27.0,2162.0
6310,-28.0,938.0
6311,-28.0,-2332.0
6312,-22.0,-2548.0
6313,-26.0,-2124.0
6314,-22.0,-1129.0
6315,-25.0,207.0
6316,-23.0,1562.0
6317,-25.0,2623.0
6318,-21.0,3163.0
6319,-23.0,3080.0
6320,-23.0,2406.0
6321,-20.0,1307.0
6322,-19.0,67.0
6323,-18.0,-996.0
6324,-26.0,-1651.0
6325,-28.0,-1813.0
6326,-22.0,-1549.0
6327,-27.0,-1022.0
6328,-19.0,-433.0
6329,-24.0,55.0
6330,-24.0,372.0
6331,-18.0,532.0
6332,-22.0,585.0
6333,-23.0,564.0
6334,-24.0,473.0
6335,-22.0,320.0
6336,-25.0,131.0
6337,-22.0,-53.0
6338,-23.0,-200.0
6339,-18.0,-297.0
6340,-20.0,-345.0
6341,-22.0,-359.0
6342,-19.0,-353.0
6343,-25.0,-336.0
6344,-23.0,-317.0
6345,-18.0,-300.0
6346,-25.0,-276.0
6347,-23.0,-278.0
6348,-22.0,-283.0
6349,-24.0,-287.0
6350,-20.0,-288.0
6351,-23.0,-285.0
6352,-16.0,-279.0
6353,-26.0,-271.0
6354,-26.0,-262.0
6355,-20.0,-253.0
6356,-23.0,-244.0
6357,136.0,-236.0
6358,658.0,-230.0
6359,1194.0,-215.0
6360,1157.0,-211.0
6361,1130.0,-198.0
6362,1131.0,-166.0
6363,1095.0,-113.0
6364,893.0,-83.0
6365,572.0,-161.0
6366,569.0,-438.0
6367,927.0,-933.0
6368,954.0,-1562.0
6369,611.0,-2138.0
6370,183.0,-2442.0
6371,175.0,-2294.0
6372,1201.0,-1631.0
6373,2231.0,-530.0
6374,2232.0,782.0
6375,2227.0,1984.0
6376,2232.0,2764.0
6377,2234.0,2959.0
6378,2230.0,2627.0
6379,2231.0,1991.0
6380,2231.0,1271.0
6381,2235.0,-1231.0
6382,2231.0,-2354.0
6383,2232.0,-3484.0
6384,2238.0,-4301.0
6385,2229.0,-4417.0
6386,2234.0,-3587.0
6387,2227.0,-1901.0
6388,2229.0,211.0
6389,2233.0,2176.0
6390,2226.0,3524.0
6391,2230.0,4022.0
6392,2231.0,3686.0
6393,2231.0,2761.0
6394,2227.0,1638.0
6395,2225.0,687.0
6396,2236.0,78.0
6397,2228.0,-239.0
6398,2231.0,-400.0
6399,2230.0,-478.0
6400,2229.0,-458.0
6401,2227.0,-314.0
6402,2221.0,-70.0
6403,2227.0,589.0
6404,2003.0,653.0
6405,1505.0,649.0
6406,1194.0,605.0
6407,1083.0,545.0
6408,1079.0,487.0
6409,1117.0,439.0
6410,1131.0,398.0
6411,1134.0,349.0
6412,1168.0,292.0
6413,1502.0,269.0
6414,2160.0,364.0
6415,2231.0,649.0
6416,2228.0,1129.0
6417,2235.0,1704.0
6418,2230.0,2193.0
6419,2230.0,2392.0
6420,2231.0,2156.0
6421,2227.0,1447.0
6422,2228.0,339.0
6423,2230.0,-988.0
6424,2231.0,-2293.0
6425,2233.0,-3911.0
6426,2232.0,-3330.0
6427,2226.0,-2258.0
6428,2232.0,-893.0
6429,2232.0,494.0
6430,2226.0,1629.0
6431,2231.0,2313.0
6432,2232.0,2469.0
6433,2181.0,2148.0
6434,1696.0,1497.0
6435,1282.0,729.0
6436,1096.0,48.0
6437,1074.0,-425.0
6438,1092.0,-683.0
6439,1098.0,-788.0
6440,1105.0,-809.0
6441,1104.0,-778.0
6442,1094.0,-678.0
6443,1122.0,-457.0
6444,1106.0,-58.0
6445,118.0,520.0
6446,-25.0,2197.0
6447,-29.0,2132.0
6448,-22.0,1556.0
6449,-18.0,540.0
6450,-20.0,-682.0
6451,-26.0,-1753.0
6452,-22.0,-2315.0
6453,-20.0,-2172.0
6454,-24.0,-1374.0
6455,179.0,-194.0
6456,720.0,964.0
6457,1035.0,1702.0
6458,1147.0,1767.0
6459,1168.0,1148.0
6460,1146.0,72.0
6461,1144.0,-1091.0
6462,1127.0,-2000.0
6463,1121.0,-2472.0
6464,1123.0,-2526.0
6465,1242.0,-2336.0
6466,2188.0,-2139.0
6467,2232.0,-2120.0
6468,2231.0,-2639.0
6469,2227.0,-2294.0
6470,2230.0,-1485.0
6471,2227.0,-371.0
6472,2229.0,704.0
6473,2227.0,1361.0
6474,2231.0,1365.0
6475,2229.0,722.0
6476,2226.0,-327.0
6477,2225.0,-1398.0
6478,2234.0,-2089.0
6479,2230.0,-2129.0
6480,2232.0,-1499.0
6481,2236.0,-437.0
6482,2227.0,678.0
6483,2230.0,1518.0
6484,2230.0,1931.0
6485,2230.0,1928.0
6486,2232.0,1621.0
6487,2229.0,1171.0
6488,2228.0,737.0
6489,2227.0,114.0
6490,2232.0,46.0
6491,2223.0,28.0
6492,2229.0,80.0
6493,2230.0,200.0
6494,2227.0,352.0
6495,2232.0,490.0
6496,2232.0,582.0
6497,2236.0,620.0
6498,2236.0,612.0
6499,2231.0,575.0
6500,2230.0,527.0
6501,2229.0,479.0
6502,2229.0,437.0
6503,2219.0,404.0
6504,2237.0,376.0
6505,2232.0,351.0
6506,2222.0,327.0
6507,2223.0,304.0
6508,2232.0,283.0
6509,203.0,40.0
6510,1022.0,19.0
6511,1775.0,95.0
6512,1890.0,352.0
6513,1848.0,803.0
6514,1983.0,1356.0
6515,2230.0,1855.0
6516,2232.0,2170.0
6517,2233.0,2224.0
6518,2223.0,1951.0
6519,2227.0,1281.0
6520,2229.0,193.0
6521,2227.0,-1223.0
6522,2224.0,-2783.0
6523,2231.0,-5291.0
6524,2225.0,-5634.0
6525,2229.0,-5071.0
6526,2226.0,-3658.0
6527,2221.0,-1722.0
6528,2088.0,282.0
6529,2064.0,1952.0
6530,2156.0,3021.0
6531,1836.0,3379.0
6532,1343.0,3095.0
6533,1083.0,2407.0
6534,1099.0,1607.0
6535,1100.0,888.0
6536,440.0,299.0
6537,-21.0,-172.0
6538,-25.0,-518.0
6539,-26.0,-689.0
6540,-25.0,-627.0
6541,-14.0,-313.0
6542,-20.0,199.0
6543,-27.0,797.0
6544,-17.0,1365.0
6545,-21.0,1824.0
6546,-24.0,2121.0
6547,-18.0,2202.0
6548,-24.0,2019.0
6549,-23.0,1567.0
6550,-19.0,885.0
6551,-23.0,33.0
6552,-24.0,-921.0
6553,-25.0,-1866.0
6554,-23.0,-2624.0
6555,253.0,-3029.0
6556,2221.0,-3017.0
6557,2223.0,-1998.0
6558,2230.0,-1237.0
6559,2232.0,-509.0
6560,2232.0,59.0
6561,2227.0,437.0
6562,2231.0,652.0
6563,2230.0,655.0
6564,2232.0,282.0
6565,2238.0,-592.0
6566,2226.0,-1893.0
6567,2117.0,-3310.0
6568,1617.0,-4368.0
6569,1064.0,-1845.0
6570,1091.0,605.0
6571,1118.0,2923.0
6572,1133.0,4489.0
6573,1125.0,5013.0
6574,1122.0,4586.0
6575,1355.0,3575.0
6576,2097.0,2468.0
6577,2229.0,1676.0
6578,2233.0,1347.0
6579,2071.0,1321.0
6580,1547.0,1264.0
6581,1262.0,-1611.0
6582,1552.0,-2421.0
6583,2231.0,-3056.0
6584,2228.0,-3467.0
6585,2186.0,-3562.0
6586,1336.0,-3213.0
6587,479.0,-2333.0
6588,-18.0,-953.0
6589,-23.0,753.0
6590,-23.0,2454.0
6591,-19.0,3685.0
6592,-20.0,4006.0
6593,-24.0,3236.0
6594,-24.0,1610.0
6595,-18.0,-246.0
6596,-18.0,-1562.0
6597,-22.0,-1765.0
6598,-22.0,-735.0
6599,-22.0,1132.0
6600,-22.0,3077.0
6601,-22.0,4269.0
6602,-22.0,4189.0
6603,-25.0,2844.0
6604,-24.0,717.0
6605,-26.0,-1498.0
6606,-20.0,-3188.0
6607,-19.0,-4009.0
6608,-25.0,-3932.0
6609,-20.0,-3191.0
6610,-20.0,-2152.0
6611,-19.0,-1151.0
6612,-20.0,-360.0
6613,-25.0,218.0
6614,-24.0,976.0
6615,-22.0,1155.0
6616,-23.0,1147.0
6617,-29.0,963.0
6618,-25.0,672.0
6619,-23.0,367.0
6620,-24.0,120.0
6621,-24.0,-38.0
6622,-24.0,-110.0
